	t10	t10	t10	t20	t20	t20	t30	t30	t30	t40	t40	t40	t50	t50	t50	t90	t90	t90
eco_gcs1_t09133	5.672076683	7.178785257	4.025318399	3.757638759	5.504732934	3.068510836	7.335990928	7.045537023	3.901444059	5.322535229	3.625201554	7.090427454	7.502706986	6.50583112	6.177856112	14.87054216	5.940798872	3.296668889
eco_gcs1_t05507	1033.016176	850.261396	1094.824571	791.3444024	657.6162933	627.4369667	664.0973925	697.7372237	623.9377028	621.676728	555.3499526	628.4401107	622.3901623	521.3650324	525.3392202	551.3967302	592.0227225	802.4393491
eco_gcs1_t11794	100.0507136	86.08616617	44.35579519	106.8377384	109.1913106	41.88938497	114.4812131	66.89371515	49.06896693	111.2248382	56.98919877	52.63005626	109.8829836	54.0930639	51.00511901	80.33905913	47.84017449	43.76624859
eco_gcs1_t07245	35.1215732	35.78323873	36.40554433	40.82711288	44.77557745	43.63833007	45.55019472	43.38259442	35.10296437	50.22816897	41.89828896	42.57278772	53.58268943	43.29259399	49.33487111	53.54278543	62.19427777	55.16885411
eco_gcs1_t10858	62.48779191	59.91725658	62.29953388	79.17961912	66.10250603	60.52615514	79.34342643	82.15963625	79.02749803	82.82748927	76.41775946	74.13567899	75.98272981	78.24604949	62.96344783	49.26463166	58.03617986	55.53501238
eco_gcs1_t08685	924.6526142	766.670653	704.5837592	1054.899535	1132.380537	570.5122397	1041.153266	704.0847708	661.8744537	1074.546551	667.4513101	653.1200023	979.8976486	656.9527803	674.012657	1097.457126	974.6194035	893.1392861
eco_gcs1_t12121	39.3698188	92.30679741	44.9429	46.67052497	50.2274725	64.80251908	60.80488725	47.23679712	80.97224751	53.21315391	73.47049005	63.88805106	50.03856654	66.8215497	53.13023001	105.2406526	64.08103272	49.2492085
eco_gcs1_t02718	539.3935157	469.1383295	540.9676126	330.3235443	295.0983536	257.7388871	225.6944067	220.9857249	207.6882693	211.7374252	175.4314294	203.6825927	245.574854	174.5560883	229.1956219	584.7498854	531.2426011	653.7239749
eco_gcs1_t03261	13.3058617	11.37885088	11.75621335	14.88924953	12.69649528	14.91503705	17.49656442	15.2894631	14.85052859	14.52030286	14.81492847	17.34351912	16.49364439	18.2075916	17.5414703	10.2835696	9.816859378	10.12279682
eco_gcs1_t09821	3.571187399	7.845853381	3.572241573	3.068714296	7.028475729	7.918433587	4.986318491	2.169911435	3.835702432	3.901340446	3.736857229	5.26703479	4.118386201	4.505634919	5.251418031	6.629673321	5.271192817	3.229072122
eco_gcs1_t08436	371.3705892	305.606252	482.7477666	444.5292789	413.7093808	474.2808859	633.8680913	854.9000283	939.8184382	811.6265621	1036.984282	1084.654492	814.7721665	1156.814157	1049.297361	580.3286949	1203.935837	1115.883079
eco_gcs1_t04696	21.7218005	22.23315159	15.55842047	21.66676099	22.47804623	20.1711224	17.50419159	14.62646479	14.39545032	18.11672699	11.92931825	13.99410706	18.79255773	13.2458697	14.53033751	13.52689052	13.9921282	10.61130311
eco_gcs1_t03852	18.3702053	19.30642201	26.27836071	16.72480551	14.9610674	26.44693885	12.13407356	14.03554131	17.09405111	10.43251613	9.466394321	13.31446515	8.75597957	7.400375142	14.09747192	5.985134861	9.411079933	11.5753876
eco_gcs1_t00208	1378.336438	985.058332	1701.183268	1480.906908	1514.356247	1782.732449	1426.981426	2109.371149	2126.20548	1372.801179	2034.535955	2069.962765	1411.323837	2073.25866	1974.596775	837.2989644	2337.448473	2261.66444
eco_gcs1_t06149	2.07299079	2.061911852	1.958730639	2.280635089	1.352327975	0.732824144	2.166487887	2.618974956	2.167330145	2.284516501	3.199342537	1.714570638	2.737986275	1.799589853	1.489595472	3.005032774	1.823525323	2.164646748
eco_gcs1_t06311	24.09518027	19.64734923	29.75094536	20.0027037	17.12528457	13.6881978	13.29234862	16.10941957	70.43633587	18.41152754	49.76450348	18.52116027	11.69373192	13.06946207	11.01423824	20.56571763	14.64587223	25.16708237
eco_gcs1_t04849	9.641185376	5.404418995	9.296246451	5.701012203	7.971434841	7.710824146	8.134482069	6.863647664	8.157959799	4.63821066	4.183298955	5.842055583	5.006459551	4.836868724	8.399781166	3.666266496	6.380230272	9.426071221
eco_gcs1_t08128	6.71833459	3.199562041	3.860516104	8.051639438	6.02833152	8.550515164	5.682902724	6.729036688	4.546161754	6.873306299	3.50974967	5.0892338	6.696556216	5.40827174	7.123002848	7.167358238	9.553996107	7.10508398
eco_gcs1_t06327	47.83085377	38.34732039	51.2081381	26.85486353	32.52571859	27.77001211	30.58712616	20.51269008	22.45934824	30.62437472	19.53668189	31.99259251	36.56755509	31.4970868	29.82946985	54.84025649	54.79864139	56.18011123
eco_gcs1_t09491	86.34557359	77.15175834	71.83204411	82.19069434	85.74623746	62.59096042	85.57619218	65.50105327	56.40425264	72.61433454	65.83807252	62.31062641	58.03415641	53.44929827	42.53989288	43.75141022	44.19873133	39.51064646
eco_gcs1_t03562	595.7971614	388.7189876	484.6881533	1650.401889	1496.75007	865.0657811	2550.611351	1858.717594	1562.182129	2558.043093	1710.617619	1611.258198	1974.762543	1424.240096	1332.656109	824.4966209	732.5952641	802.0651814
eco_gcs1_t05814	249.7854143	248.6167665	183.7997172	190.44764	187.1049517	121.455474	156.0262531	167.0398437	134.1099602	146.4315762	135.661133	121.5034295	137.7660372	115.9474484	99.10222937	187.7035766	228.6915579	206.0841536
eco_gcs1_t06576	232.9493034	224.3237571	199.7205558	208.3532756	166.3488719	150.1458092	215.0089679	165.5836383	161.9339163	205.5125914	175.9244823	189.7404533	221.2942756	174.6029268	202.5300048	274.712273	234.5693379	276.0381738
eco_gcs1_t01566	157.0034413	118.0938648	142.2807099	174.4147497	151.3114448	121.9188645	153.8553665	219.8703194	175.9947519	187.3679861	195.0816201	176.4218509	124.2943696	171.1301024	131.4592681	100.1763636	59.5145766	60.13943589
eco_gcs1_t07003	37.20097335	28.9506065	23.09763675	37.52035191	32.82636246	25.61455777	35.22777827	30.9085593	24.10628068	38.28430835	25.96819685	27.6527393	38.56743205	27.59137163	25.19824738	28.09319145	28.10716906	31.56444945
eco_gcs1_t11279	76.51559354	67.59521328	78.77011541	58.39919073	59.21499627	73.56044873	51.99764642	48.31314005	54.97053507	49.5195842	45.81525896	50.9220951	45.10408579	45.32339584	41.92662587	43.59007126	40.83135063	43.18881754
eco_gcs1_t03388	3.012691141	6.675885566	3.088670344	3.004746566	3.980651414	6.850589647	3.874811264	3.021785171	8.727083061	6.567387488	3.289959723	7.169629547	4.394209441	10.0625621	5.482893953	11.35354616	9.079410761	7.282990675
eco_gcs1_t07827	352.7541708	265.5380323	372.1747721	282.3388185	293.585864	234.5814873	176.5940791	227.1437418	211.7857593	177.8208936	195.6786115	183.4183683	206.4458447	169.410147	254.8299846	303.519632	560.0376536	552.4689802
eco_gcs1_t03021	35.61057753	28.72914441	29.62860747	35.20257251	35.15225291	24.56557635	40.46806118	31.01711441	27.37598427	40.57624664	31.96183918	34.05844521	98.42140682	34.49626649	34.56023977	59.7322136	56.46369878	55.94540613
eco_gcs1_t07284	20.66970261	21.13810043	29.81531974	21.56405266	21.78190149	31.44477818	26.8464125	33.1756624	34.57283116	32.54188231	40.51232572	39.16687054	38.25252612	45.53777329	45.2789306	24.83158995	38.75681752	33.55689323
eco_gcs1_t07045	497.0733267	459.0389391	572.839452	533.6844231	483.8228432	512.4435548	540.071299	606.4763074	704.796244	618.2377241	699.6624759	698.5277194	574.3408129	639.2258551	568.5867005	540.6669399	515.4508978	800.4743658
eco_gcs1_t06409	120.2292485	83.58807675	112.362617	160.8917135	139.8358088	117.9745239	169.7776681	207.2806028	200.0352134	182.5337474	216.1921961	195.7467028	157.9159022	173.095076	152.2813369	25.63466734	37.61101614	74.32098419
eco_gcs1_t10218	116.267746	94.88259284	127.4040639	116.3391987	104.5600779	108.5430175	101.4632961	101.1493774	107.8487741	98.72309641	97.05101539	102.564073	107.6227908	96.39312491	110.9814207	148.0218092	198.608758	241.9617882
eco_gcs1_t08218	34.05637171	28.34545108	29.50785592	35.50808795	35.45198439	31.70425233	34.72735101	35.2847727	34.28951126	40.70704972	36.06731083	38.47595135	42.10495146	34.1933876	36.22912322	25.90796818	35.6396333	34.29822823
eco_gcs1_t04821	15.17602753	21.36544959	13.38748793	13.80041388	10.15136134	13.81003852	16.25205599	9.436579077	14.23800754	11.3448917	14.95769741	13.28464932	16.63384358	14.61409808	13.8221793	28.33315941	17.02659385	15.50576615
eco_gcs1_t04601	3143.466636	2207.186394	3816.48349	3788.53192	2958.696766	3192.44385	3856.184307	3867.917971	4322.699002	3912.008006	4940.894495	4416.056554	4042.5374	4413.324841	4972.829323	3729.211269	6499.109321	6003.61494
eco_gcs1_t04612	57.20724178	49.1834611	76.94403062	55.33703924	49.7572056	52.84574327	49.19321772	37.80358293	56.34127813	45.61076634	32.10878319	47.72656731	47.16456448	33.79806431	43.81989403	56.48497499	60.61388302	66.77315719
eco_gcs1_t03493	8.748808058	8.276256816	8.873295085	5.943575596	6.692724533	9.829723023	5.459804446	4.032384291	2.222068681	6.489158903	3.337126358	6.970331938	2.571489252	2.851761801	4.568036258	6.228268725	7.549922924	2.903018916
eco_gcs1_t10267	157.0877205	194.1288681	207.6136811	199.224512	184.0637842	184.9211642	199.0456007	186.6074744	196.4264461	191.8559837	254.9222286	184.9129514	226.4835828	229.1744086	242.7832438	260.8964612	259.0067446	213.0917471
eco_gcs1_t08334	20.89533363	21.91293219	22.93382072	21.38659579	23.98012474	25.40561462	20.85295283	19.24544726	21.72941852	18.71543242	17.98011775	22.36712847	19.16659467	21.14210257	20.2139584	19.27150437	18.39006141	17.15923423
eco_gcs1_t05402	206.5164878	165.7795873	150.4325801	100.3424963	100.9575614	50.7061574	52.54233394	52.9816329	29.946967	35.09731779	26.14440004	20.7591827	25.03589598	20.95375524	17.08834263	16.80446934	9.348507064	10.7062
eco_gcs1_t01256	53.57949667	51.10549468	51.83614068	44.87739961	51.29277627	35.60814654	41.95088716	39.86618137	37.83075865	42.52246948	35.51534888	42.24723739	45.60106076	35.45986862	42.64046479	47.28709744	44.15102471	55.32867235
eco_gcs1_t06291	10.82475225	17.72744612	10.07096971	15.18116464	24.62993629	26.17257721	22.10613166	17.57142872	19.58196213	20.34639949	22.86472912	19.6019022	23.87040347	22.32814086	21.48282024	20.84150232	21.30507802	16.78047385
eco_gcs1_t01972	623.3635434	660.5725289	468.6590276	1296.91776	1410.896472	1503.204412	1258.733691	2547.766445	2158.069574	1678.976833	2094.068731	2441.948928	1610.268136	2578.586573	2451.439132	1280.955264	1931.864595	2050.482648
eco_gcs1_t02948	43.75732737	35.63483633	37.26570133	37.3328971	26.99546435	20.37596264	38.14091079	26.29120655	36.57440193	35.56719201	21.69778716	26.68494726	30.1587319	20.61623352	19.75599595	17.32831445	6.584427679	9.968759944
eco_gcs1_t00651	191.6340133	177.1503819	278.5507975	106.9863643	126.1696927	154.4443091	58.68459061	97.0591493	129.389156	48.44347874	66.12936381	78.53253242	33.62542732	50.90356832	53.50177385	33.80381848	37.81688936	53.15761652
eco_gcs1_t10649	100.3300752	82.1713657	129.6633433	63.39569646	88.3035447	104.38207	54.95215323	78.43407412	66.83388711	43.15632957	76.31433216	53.65730588	47.92124867	45.37306679	57.48472742	48.03350223	62.31146874	45.79323884
eco_gcs1_t01596	7.340068454	15.20123704	6.492874406	6.9359596	9.868440333	13.84135976	10.23848384	6.801907173	14.95634793	10.93534045	9.820960801	13.55746858	10.58378514	13.42101793	10.39183283	24.71336013	10.19347917	8.364010927
eco_gcs1_t02953	7.693775603	3.43174874	2.010992476	16.64166694	12.54476573	2.795801778	44.16515215	24.1966273	18.65857368	66.89579791	34.47917203	29.36357592	63.71367699	38.33421413	19.22073729	22.71601045	11.89338027	7.066368448
eco_gcs1_t06077	2.159444246	1.472498808	2.550326411	2.831816845	2.223409036	1.369847926	1.92164823	2.55173773	1.925350253	2.010045513	3.401270191	2.030263831	1.872939139	1.941909206	1.406644423	1.926888674	1.733339246	2.417638208
eco_gcs1_t00159	1632.43078	1142.674298	1642.394045	1387.434158	1240.502701	1101.398207	1000.974166	1189.281615	1073.557407	873.8439427	829.116958	820.6787182	782.4065294	759.021149	848.44624	1546.296757	2055.723031	2026.399091
eco_gcs1_t04398	12.27775109	20.17330572	10.82012402	16.98362067	17.96327751	16.92393083	21.46345035	14.31124479	17.36298375	21.06233841	18.26143783	17.40471721	18.88815741	16.29085654	17.17519542	21.03661594	11.46654819	9.445159871
eco_gcs1_t03797	61.9543718	53.93094069	138.4561944	40.24846453	49.32827683	84.92157753	36.67006946	57.95106729	123.0683856	26.75590331	42.11056425	73.10543032	21.80406081	50.28484944	39.23894523	28.35265744	29.75630115	62.39346684
eco_gcs1_t05385	247.4758818	198.4281627	259.7263739	287.8111898	270.6259952	242.397749	300.8188754	294.6510131	315.1697916	297.4258587	332.5698973	330.5900318	341.4462289	304.0865478	328.4848117	385.2164553	487.4369818	533.7329172
eco_gcs1_t03802	35.11686162	41.09724944	42.7740065	27.86462307	30.67630658	28.27250991	27.52680903	39.78255797	68.35706965	22.8468345	62.76775529	45.21238055	21.95928664	67.47333706	32.08475737	30.95845605	20.2072004	18.9175379
eco_gcs1_t08635	16.55561446	29.89731548	15.91941886	20.00287427	35.78692527	31.44894672	21.32650947	19.47757956	25.37209192	21.03868792	23.58085514	26.95233194	21.7305612	31.98613808	26.33469331	56.25579423	19.73199329	19.46373985
eco_gcs1_t04593	136.147364	116.5945076	150.8115983	155.7735141	132.2828214	119.1042222	122.4165653	149.5700472	124.0043021	112.2845612	134.1595402	113.6909049	124.0101111	127.0552349	130.4032135	65.39094144	80.59472777	83.13861211
eco_gcs1_t03151	485.9432292	396.2505947	776.5461893	595.5608998	552.9370282	762.7493196	614.5742442	861.5168207	970.3468067	607.0820952	1011.182309	965.6173074	666.3274012	979.2566848	999.4908714	537.18231	1028.11372	883.0934587
eco_gcs1_t01626	326.5792513	242.6749857	221.9918585	405.277602	323.8244153	209.8015297	346.6189037	274.3763541	244.2022201	307.0852648	224.9203695	216.2083247	314.1225776	198.3811815	209.1151044	267.2217037	246.505325	262.0862017
eco_gcs1_t02448	104.6995961	84.52326294	109.9108959	116.5783979	94.89745569	98.1776768	112.8940125	145.2814519	122.1833797	114.2812276	146.9817204	140.2630355	102.5715965	124.8741451	130.0213835	92.98025987	144.7619463	147.5362529
eco_gcs1_t04858	49.45585136	45.88104976	30.92064491	66.99561085	48.56333039	28.51706036	91.92282287	56.15106507	48.80168507	107.5671534	55.25744402	52.07492886	97.36501911	56.56244388	60.78107899	87.40408956	65.95145507	57.28899297
eco_gcs1_t06782	23.5932219	33.34940671	27.96151318	27.90783608	31.46408945	37.52969499	34.54687784	29.78050493	36.6504586	32.45645527	42.90566605	42.219411	38.65507179	42.53863023	37.33597463	35.37570112	28.10460729	25.31317719
eco_gcs1_t12147	22.40883754	64.26293764	40.11486015	22.92171096	35.17468255	60.1760699	28.16584476	45.1604526	81.08822511	33.08194125	158.6484559	89.84225781	24.63247124	111.155488	38.56320794	57.08733872	112.3238829	55.32578389
eco_gcs1_t06891	36.30566143	32.75308867	33.23579124	40.6978319	37.68800353	38.59430347	39.03563486	38.32775066	32.03297487	37.9821592	33.8834831	33.87565358	28.16221438	25.96187079	25.53971002	13.02979497	10.5199409	9.212967913
eco_gcs1_t05472	1393.236116	915.0976721	645.9714804	1535.914302	1247.351919	587.4538124	1932.523497	845.9896083	851.7416383	1841.584258	787.6774383	881.7045715	1419.201026	722.3825978	598.0865339	738.8098727	381.5055765	544.0179357
eco_gcs1_t06202	186.1149497	154.2210004	188.2503169	181.1394458	127.5822998	107.7028598	139.6020759	155.1003167	131.5010427	170.7867633	139.8215803	175.6636944	175.1144253	154.8685724	185.7135894	149.4197867	223.6200656	254.6847926
eco_gcs1_t06195	124.4140527	111.6791262	99.30863787	116.2035459	101.6676356	81.09460462	109.234421	83.52601887	86.66003697	109.3240648	96.10959701	109.2827837	130.9056035	92.72232538	101.4807649	176.8181414	203.6217163	218.9290145
eco_gcs1_t05717	4.565769601	3.629889257	4.792312771	2.528308867	2.898971064	4.37491096	3.084061372	3.999808201	4.301468772	3.510128777	3.647948689	4.376403346	3.758266225	3.932642139	4.153665767	3.41142199	3.089060182	4.043439299
eco_gcs1_t11115	38.65514545	40.23618893	35.753765	39.09818902	41.57642558	41.32623777	44.60522129	36.91559026	38.68401701	39.99731443	34.31384399	36.99598969	37.48886775	36.8382525	32.34029121	33.8133684	24.76510122	36.22323464
eco_gcs1_t07057	2.194889421	4.965527657	2.041277719	1.895926284	3.073248459	4.470525789	2.08737096	2.194963852	4.054273458	1.891546213	3.571484501	2.34964323	2.442924581	3.292899492	1.876260939	7.984809724	2.461153147	1.883354391
eco_gcs1_t07657	11.24553471	11.78739999	7.706593752	10.05613605	11.08033032	21.51706756	10.56216623	8.668833809	9.51679808	13.42090435	9.874801295	13.43260231	12.50018717	9.54264153	13.80627434	16.28051858	11.47651873	11.13238151
eco_gcs1_t02125	121.3095975	117.1073111	217.5838892	88.03879821	83.52864951	102.137189	65.73630886	113.8703312	108.8186161	66.96955863	108.7664537	111.4936257	65.3304094	107.4161166	107.1699623	54.8438421	91.88974871	98.88822057
eco_gcs1_t08663	91.05330128	79.84557225	192.59931	89.56343798	127.8096554	149.477764	56.15765028	128.8132665	123.9614165	56.34877412	123.8340275	97.76676273	60.05982341	80.59950826	96.74967955	40.98391981	114.3417014	116.0345276
eco_gcs1_t01267	2.132070956	1.508697999	1.986899453	2.011267222	1.630507405	3.954868253	1.53904637	2.158422881	1.775425513	1.402039925	3.298901042	2.039723378	1.425968336	2.044605671	1.705108289	3.530391534	2.010605475	2.633271516
eco_gcs1_t06958	13740.53098	11054.27667	13933.96207	14405.08314	13316.69005	12068.06235	13881.62983	15533.68998	16057.48652	15839.60278	16506.81973	15840.40305	17756.44419	15250.29826	16501.37326	22671.60403	32087.61308	30170.86727
eco_gcs1_t04478	3.854614907	3.147469973	5.548241217	6.251843825	2.765749856	6.800953142	2.835238379	3.183693255	3.955385889	4.680218139	3.219387996	3.461051202	4.013524933	3.784730968	2.946090658	2.70754955	5.73569675	4.8409113
eco_gcs1_t03810	34.7008712	47.94066292	50.02687954	35.50606016	41.63991644	52.42155577	32.76509729	35.97543373	35.50830548	35.11387781	38.63581727	38.78099328	37.04380326	36.0325656	42.23243289	30.94991023	28.47298881	31.27395983
eco_gcs1_t04363	200.2596136	159.4339062	82.25720183	255.4075853	182.5464906	76.73879472	250.7626143	130.6743873	83.83741915	234.4132562	103.7915564	87.70366415	177.2215545	92.37669338	70.11205429	42.25524155	32.5568739	28.31679817
eco_gcs1_t10777	26.63148001	34.75807242	18.25532085	33.5261156	13.40002556	21.94912049	23.0017509	15.56575533	26.15081643	28.90146663	21.61899059	20.65773624	21.94218614	23.12076127	17.23226454	46.10933022	19.07653143	13.48419612
eco_gcs1_t01152	127.2958617	100.5291198	323.2611586	114.3837374	99.60061643	233.4606049	108.2156811	256.2853001	304.9929289	114.0004196	298.9989092	367.0081912	108.5580412	281.9367285	330.2283319	101.2285297	317.1123768	465.4954405
eco_gcs1_t07537	419.8712699	318.1193226	315.644999	509.8036334	443.13628	235.0533425	513.0996611	314.5458105	277.6409597	490.9600479	269.4095547	300.4053342	407.4569491	242.1429971	267.3226429	290.2507773	243.8873869	273.5214077
