	t10	t10	t10	t20	t20	t20	t30	t30	t30	t40	t40	t40	t50	t50	t50	t90	t90	t90
eco_gcs1_t06600	81.21059188	97.98735665	109.5204154	78.4158274	71.61505286	93.52180246	89.05361312	87.87400614	126.9275005	70.05492255	97.24304346	122.009024	87.01342864	24.4559377	101.3265743	105.7625003	82.44938653	98.57935745
eco_gcs1_t06246	2096.252324	1736.90925	1214.445265	1203.913568	1416.974132	734.893581	1207.462041	939.5812205	907.4963219	914.9895849	847.2402627	1029.236014	1423.996325	633.0718214	799.1171771	1348.719756	822.5832841	787.6429303
eco_gcs1_t11743	877.7350921	951.0757646	715.4130486	589.9085505	746.9180888	647.1402146	705.7629504	695.5031055	747.2372691	633.6974125	730.1114886	772.127045	882.5545903	680.3747321	661.9593865	1099.614226	699.1873172	647.8934934
eco_gcs1_t04670	207.7755783	382.2563632	202.2931007	180.704687	248.6167591	200.6469792	172.3219672	182.0286301	192.9205206	182.75022	197.2618378	233.7621425	290.0615629	443.6084027	150.7732384	483.3359982	129.5742472	171.5323831
eco_gcs1_t03661	8.076720677	4.958658173	5.19526218	13.71099624	9.070585516	10.5005683	6.888315708	7.845886675	9.796316443	16.82415396	10.25675173	10.92125063	10.34990521	14.69904982	12.89546695	7.519968203	12.62298881	14.36275637
eco_gcs1_t10614	201.8266519	164.7294297	163.9028953	109.9784604	114.1593019	94.97177075	89.92859389	86.29820564	91.32421531	56.72397966	82.7597449	69.9723486	75.41378518	34.90282502	55.88321056	48.14998224	50.77276324	61.9138595
eco_gcs1_t11628	644.5875487	549.8545162	792.9326205	655.7930008	581.1822493	613.3263921	846.2782095	832.6003041	1004.627016	718.0839854	979.3773534	1150.131551	1128.493188	508.4594142	1090.716508	997.7470038	839.5999263	1006.773714
eco_gcs1_t11690	58.37561586	69.30621098	50.52583126	77.37496897	65.36361722	44.42892194	79.10950104	62.89613109	50.57133032	68.92177667	50.45128818	40.50884594	66.0108753	97.13931157	51.06617385	47.12509268	68.67631735	45.58055018
eco_gcs1_t01517	2.610365742	3.624318778	3.695667875	9.771973528	2.583249919	5.927741639	5.358923543	2.828483957	3.627404159	12.87469966	2.101112241	4.772275867	4.433781148	10.3377901	5.333522462	2.905408492	4.74271985	7.093246709
eco_gcs1_t00547	24.78931456	22.15397813	22.91819874	32.61126948	22.96762915	42.93281056	29.47910649	25.97071595	28.02269137	39.47714823	35.03910882	28.18753823	34.15805506	20.06067454	30.68053687	36.06872431	35.62933862	44.55889504
eco_gcs1_t07889	6476.481663	7217.768501	7310.542662	4220.124531	4617.212261	4726.659112	3847.258993	5188.173124	6018.641843	2805.949379	5863.142331	5411.065732	4422.398151	4611.715843	5383.966326	4754.973279	3676.721506	3577.110217
eco_gcs1_t12129	34.96237769	42.44403303	32.38025168	74.16916814	51.76495436	74.27133565	54.54376639	35.50903194	29.65224945	139.6860375	32.09010884	28.11448021	33.34073166	85.74357553	42.55704484	25.94683662	39.17002331	43.70808667
eco_gcs1_t06213	8199.466348	9211.198836	8850.183024	5491.697438	7160.239363	5256.417583	4829.331691	6325.789792	5455.282772	3283.372423	7644.286937	5483.777014	5115.027722	3228.428502	4919.371468	5130.948015	4070.155834	3970.940705
eco_gcs1_t02758	70.68392231	67.50620942	72.49552797	48.53497318	48.28754373	47.07456187	42.99732707	50.20141451	52.4667997	44.09548066	53.25158029	58.3519756	53.53591777	72.81903197	57.60373855	49.02224682	64.50510788	63.38974482
eco_gcs1_t10663	2309.798433	2685.305912	2944.385121	1790.049262	2242.839382	1939.700061	1894.760973	1783.049132	2214.474217	1186.028891	1749.423611	1982.760744	1748.04123	505.3693865	1747.961746	1601.71556	1226.050618	1208.40759
eco_gcs1_t02609	2.028126013	2.801224942	2.155137576	0.836365734	1.116510995	0.837073139	0.907419743	1.394416818	1.939098138	0.489246111	2.798806259	1.378251416	2.275942619	2.309957698	1.102229786	4.148208869	0.897869665	2.623781261
eco_gcs1_t12267	24.89848549	26.64923546	24.62275087	27.38340069	24.1752573	35.7539685	26.76833935	22.59350045	23.27100748	25.10057101	21.11364155	21.32536756	22.91885567	39.7519426	21.55852363	13.40965217	20.11208696	21.90386956
eco_gcs1_t11056	308.732761	390.5468531	331.8714569	138.6220973	133.2283655	100.1774847	46.62548477	62.33535631	41.74616496	33.18804893	29.68197834	25.0927923	23.79059847	83.36606247	20.75516012	14.23065794	13.55541991	29.20993142
eco_gcs1_t00134	18.52404005	19.36752473	20.24605698	26.4160794	17.81513583	36.74755619	23.44220203	17.92764111	20.95207163	51.39240616	19.07669525	22.4829156	24.87093856	16.85074248	26.25222684	19.696653	22.33742885	37.709357
eco_gcs1_t12518	424.581063	486.0456472	390.1675663	243.0688209	466.2609327	223.6221709	297.8968283	312.4639703	305.6754409	309.7996839	240.3273063	357.7521371	432.8703211	309.6742813	337.8311892	621.2072209	593.6561297	457.3387541
eco_gcs1_t03409	87.97771623	112.015347	109.0523921	87.25139158	99.48470997	103.0922549	111.2040491	129.5019445	165.8092478	108.8767282	155.5895378	169.064052	172.3342765	97.33113152	171.8312724	235.8336431	142.654105	152.1836863
eco_gcs1_t11443	3612.830207	3763.467997	2785.523384	2863.375742	3523.997086	1721.039937	2787.157518	2012.308453	1918.501933	2146.591215	2207.403355	2302.7866	2806.169045	342.3109274	1848.909291	3244.588451	1129.022362	1778.251803
eco_gcs1_t01960	8.471072771	6.750896672	6.280275988	15.41288265	8.142895455	9.582712094	10.45434129	11.22410167	3.61890479	23.19228949	12.1391779	6.468509639	10.64421883	8.535928509	5.326471856	4.760300189	15.50180503	7.01677084
eco_gcs1_t07967	16601.05914	16418.85601	13273.17583	10148.98577	14792.3461	12831.08738	13889.93288	12855.4509	14125.29241	13366.86916	13304.43778	13202.39954	17145.6388	24621.88909	11235.81732	21433.4233	11782.28217	15198.4496
eco_gcs1_t10303	9507.318788	13090.93426	14369.74116	9842.388928	12107.65048	9572.630164	10612.73375	10080.54239	12214.33037	6218.624605	11033.41263	12498.08865	9165.509547	525.4548669	9751.606479	7718.22279	7040.47551	6975.883753
eco_gcs1_t10987	73.48058366	63.754841	60.57673498	71.30191448	48.49291256	52.18521173	59.01263096	57.04027079	57.04558617	53.98386783	58.46410457	56.45413087	54.44419545	47.80647719	46.51714814	48.52551902	49.14881041	53.30391407
eco_gcs1_t04411	264.2073833	199.1478943	215.1383786	198.7930344	257.9340003	186.8620411	207.2122143	266.3658141	241.0304875	254.2256041	212.7337559	274.4924371	314.8248196	235.9795696	238.7366634	420.7058841	256.4063405	219.3825176
eco_gcs1_t09454	34.8417886	76.64049774	53.89572823	85.75491436	92.20835303	25.57617098	89.37348836	112.2085078	59.08864066	76.45849478	101.9861472	48.9607879	42.72255609	7.875339634	54.82571311	39.02357566	164.8270083	33.03634761
eco_gcs1_t05638	54.5603845	83.34394286	99.72624721	51.47783477	74.76090802	63.80446981	77.37774613	102.9922259	103.7919244	39.25116188	101.2530536	102.6745637	58.15842608	8681.070356	89.60860211	67.84065558	83.3256944	76.84478135
eco_gcs1_t07872	6.578709477	3.293506763	5.17887466	8.067763009	5.744685389	9.995588845	4.916363158	4.445671053	4.791685063	16.77754903	2.784556082	2.616305256	4.613492074	8.241517744	7.368087939	6.436358013	2.092870446	4.248898242
eco_gcs1_t11816	71.71279984	85.51679058	101.8691346	107.042569	89.08815581	83.71350823	110.3961339	87.13458724	105.6383345	107.3923435	86.32240979	103.5549513	130.9239827	180.8893787	104.8811898	116.8462368	96.13171458	91.45612658
eco_gcs1_t01300	441.6171077	462.0633756	472.3697272	592.4605451	478.9040941	391.3738704	459.7489974	333.4708581	432.5319779	550.2040176	387.2529825	449.6654123	495.0382224	570.6446203	457.5669506	576.8429089	402.0751045	475.5573493
eco_gcs1_t06301	5.571245941	4.428025798	6.385979055	8.477884915	7.366404185	8.026447549	5.762998162	9.244489196	6.089447181	12.85665717	9.024695635	3.517886101	2.278894013	2.814158738	2.988074906	2.320898177	9.549564953	5.728265553
eco_gcs1_t12310	3.943270064	9.253899355	8.686679892	6.434307131	9.084018519	5.593358628	9.542800968	12.97762037	7.923664214	14.64013366	13.68812416	2.664785844	5.434339278	2.435338506	8.02382539	5.779914439	22.83462625	5.885968886
eco_gcs1_t09718	17.16151669	12.18903074	16.14584284	34.07429074	24.7071198	27.0396009	33.03160865	26.46026175	13.83356264	18.33708436	18.15644071	15.22815124	14.35752767	22.91806379	8.876435249	10.71611013	24.46469079	10.90422959
eco_gcs1_t00677	15.64974127	12.00090507	13.68861765	17.22504531	8.347600042	8.299602923	11.62475944	13.29258164	21.88807883	5.321574468	22.22117369	23.06021616	20.67783192	2.373134237	18.01531052	29.68145369	23.59611029	16.97650572
eco_gcs1_t07492	83.10326043	67.78701867	67.31644576	72.23018397	64.9751671	66.32527632	70.7798516	56.23149233	55.88059171	62.95273209	53.22342036	66.45966783	77.1461202	33.84987901	66.18030713	71.19459218	60.08223629	72.16199104
eco_gcs1_t11476	127.6951445	135.3017722	155.5220582	105.1124544	116.3911817	106.5462421	118.449688	108.4046447	119.2812553	103.4425176	111.9273034	129.5018627	150.2766048	154.1335464	117.3723139	157.6828283	108.845169	124.5549066
eco_gcs1_t10908	14.58507622	10.76813582	11.42450324	9.790346095	6.154703139	9.014393181	5.120022759	10.68616121	8.098536252	8.529363018	12.96544503	8.397682559	13.0300584	15.26188564	13.65304438	2.673390513	8.837438196	12.93505872
eco_gcs1_t11394	1217.87854	969.2361023	726.7600354	809.4577699	531.5322573	794.1486406	576.5428446	677.6816741	805.6109248	756.0232843	1016.211793	830.3462835	999.1968114	811.803171	774.2757363	1167.14337	646.57787	959.1424727
eco_gcs1_t10031	134.7026241	163.026719	128.7135264	136.7542469	163.7424338	163.7016773	136.1736568	130.2650149	163.7947451	137.2966809	150.1111153	155.8183203	154.322113	126.4184341	136.8968343	200.7327704	145.0484928	190.4435099
eco_gcs1_t10070	1543.265059	1413.948361	1656.953175	1051.72255	1384.062542	1290.438932	1198.251362	1261.401103	1630.347638	875.4120686	1214.339571	1665.093681	1222.887725	363.0900836	1428.848623	1068.864345	905.2661105	1098.181261
eco_gcs1_t12283	4.503996372	21.67094486	5.098493074	3.943879857	4.019236079	5.665465245	7.860293524	4.574330893	3.388899054	5.143087678	4.082163834	2.952341228	3.816644084	5.784181823	4.371512137	4.444557184	1.424397508	2.26797467
eco_gcs1_t02242	233.5849653	184.9569405	224.0622584	198.6711662	235.8655111	172.3868882	219.3399148	221.6617576	241.3732915	185.8959666	248.8475981	270.1744888	226.4111915	25.17396362	232.494683	218.1619474	187.1271871	254.5051342
eco_gcs1_t10087	350.5518702	406.1305243	376.2174455	269.1311353	306.604693	286.7115939	301.7009132	273.1579633	333.0799684	263.5743407	269.6206283	334.9785562	321.6535662	857.8974842	306.2915993	389.5637063	286.3898445	258.7285773
eco_gcs1_t06497	192.8794005	152.610564	156.876939	212.3220956	191.0839113	161.2666072	234.7802457	190.7483824	223.5534469	211.4853912	174.9039918	250.1378258	316.7399832	185.9000952	248.2665007	318.4483913	209.9240014	205.5887496
eco_gcs1_t02100	2284.845449	2111.299814	2432.494178	1679.773003	2013.300222	2270.641332	1934.613168	2291.44114	2670.207806	1385.285917	2485.943658	2602.611405	2002.501338	2450.655877	2366.249038	2190.224957	1866.82429	2152.957128
eco_gcs1_t05944	2096.993437	1603.898374	1864.206024	1344.446346	1680.459817	1352.568315	1612.788673	1476.378292	1644.782041	1141.341504	1332.548337	1685.577481	1490.952538	121.3823167	1351.549768	1237.60454	1089.2039	1269.16714
eco_gcs1_t05530	5.036026121	5.921225712	5.618891201	7.789910162	9.69344836	15.02466916	11.03450721	7.784430211	5.932408076	9.818511081	9.401137396	9.481745938	6.844139343	10.24679235	6.466772131	6.270055473	9.404011526	8.810356943
eco_gcs1_t11118	170.1567316	149.795967	125.1139802	113.4272625	142.7900985	116.8206638	119.4352331	99.85228341	122.1599517	100.8908948	99.92561252	103.1080597	108.608278	126.7873048	82.9861285	113.8449075	77.26500244	84.00993956
eco_gcs1_t07154	7.530163696	7.544793621	19.01673203	17.89734803	13.92133165	18.74067676	17.7590898	18.8209035	19.27781298	18.20967062	14.04400772	19.73386849	25.34305242	17.90994191	24.6356188	16.82090137	17.07969174	32.11128803
eco_gcs1_t00750	11.79814411	11.62040346	9.944348621	31.32824987	13.56616346	24.31842554	18.23307501	16.28086523	12.7647138	33.62055043	13.47001608	8.994500769	13.65829573	31.19641806	14.99020819	7.330922402	11.72330501	25.51547564
eco_gcs1_t06271	329.219725	266.1035423	227.5345006	233.7473311	233.3204195	148.7317383	203.9670546	165.2487777	185.321958	187.7277223	160.9304414	189.9943879	235.2911423	331.5395068	172.353726	245.3660341	140.5460103	135.0319109
eco_gcs1_t05941	22.19159014	15.52948314	15.06218614	21.34428848	11.90422873	24.99448958	19.88118686	13.22792653	12.10629039	23.14550543	10.91636995	13.91884774	19.01265562	15.1562588	19.48150385	22.14335519	15.17035426	22.69787916
eco_gcs1_t07972	7.481380798	4.281548091	7.019988391	27.50088981	8.725172386	21.11965139	12.11935977	7.551730458	7.339998192	43.18675421	6.742722955	6.397473262	7.594970005	43.72183505	14.33125311	7.015404581	6.347160341	12.1858529
eco_gcs1_t02977	81.6929674	55.05746603	60.28990634	81.96277765	106.4362088	100.2110662	101.5359066	169.2633126	132.4786709	91.10016732	209.7100274	164.9163093	183.8208989	2.356295891	220.5755017	205.9309172	93.51873937	200.2871653
eco_gcs1_t07138	0.790000234	1.049641446	1.316432101	0.777700916	0.696765586	0.547623332	0.884904067	1.204330309	1.22069864	0.494267246	0.736471297	1.728770583	1.112822611	2.280849065	1.009769926	1.787245482	1.49175259	1.358277441
eco_gcs1_t03861	1.973340212	3.440697262	1.270952425	0.548099268	1.701047364	0.513052768	1.584614529	3.428259204	1.791045835	0.909367668	2.141641704	1.89310903	0.985855185	2.259797246	1.168201735	1.892600349	2.259703348	0.884199927
eco_gcs1_t06974	401.7075133	364.1570237	215.2420801	291.9184067	381.5863644	207.0445228	334.542738	151.0277862	169.2698097	256.4064717	238.6020927	160.2593338	425.9020999	506.3472454	138.1915089	433.6141296	167.2301591	265.2757034
eco_gcs1_t08051	27.39104494	29.77679785	24.20565474	24.16757262	33.7549714	26.72842833	30.80755614	33.69541105	21.55544001	24.6325828	32.35036569	18.27004445	22.40034152	60.96694852	21.68254219	19.57244183	49.61418695	23.79359491
eco_gcs1_t03399	976.6083655	1439.042175	1797.546471	680.6286087	692.7217842	936.2639389	936.4138608	897.5117772	1339.140109	800.3696716	1213.1768	1337.796302	1081.413932	251.6004053	1137.18161	1026.666638	990.4568608	1566.303236
eco_gcs1_t08706	87671.65648	94173.2378	60983.47909	65181.81684	79169.00383	51029.10033	75986.79095	66663.52387	65189.65499	48205.04118	65567.12132	69038.35446	83202.81229	244037.0742	70415.21393	94671.88517	46396.93553	45614.90917
eco_gcs1_t01074	34.00475051	30.05987935	15.13970847	35.89529652	24.65504939	72.14234333	30.49012413	22.10610741	22.56298284	68.31975462	47.21678512	19.31802202	41.95122362	192.0387576	23.33267607	49.84928609	26.55158722	41.96106743
eco_gcs1_t00589	21.52474992	29.05074248	26.2147727	33.33896378	23.85219044	44.00665076	26.02466545	15.55259469	8.018504657	46.1047925	16.64244431	7.883279152	13.5353755	40.83062175	17.30676206	12.2000602	17.3770866	27.26079261
eco_gcs1_t01995	1161.345287	1060.094616	959.4377281	718.7254223	951.228276	631.9223927	537.1625878	943.0449849	602.273522	350.1921855	826.939188	518.707702	479.1190512	1459.74419	488.8666858	524.6868909	284.2692819	422.1688304
eco_gcs1_t11008	79.67256842	77.57734874	106.7913906	38.95397611	57.80732524	94.29065696	54.27783415	96.15626995	123.1376961	44.98382765	77.01076849	114.3498053	81.79246486	107.8096467	81.47041462	92.33661859	77.9604743	66.75753734
eco_gcs1_t02653	18.26010641	19.53152653	13.45209198	13.37086994	14.67944868	8.128052394	17.68963291	14.56131989	18.11837503	14.35933087	15.05719762	17.68907707	18.91407885	110.5014874	16.63775156	13.05464171	15.47997268	15.39593323
eco_gcs1_t12233	50.0061285	52.00867044	59.16948526	66.63007373	62.52562152	107.4008622	57.51118781	58.95238838	73.09263808	74.50523785	68.69948423	71.28607845	55.86697761	84.86021782	65.65121369	67.40333756	56.0268909	116.1318303
eco_gcs1_t04878	3224.497276	2574.065191	5007.688804	4185.515377	3646.725807	5837.193873	7131.957046	4517.084902	10504.88011	8779.841909	6484.601627	11832.86381	11452.84979	1237.812751	11044.08342	11362.69731	8233.504729	10956.62075
eco_gcs1_t00356	90.76407981	86.41758616	100.0319305	85.96329014	66.03571596	89.00808156	65.21166539	66.34718373	77.13210662	93.56651156	71.92647823	74.85438347	70.43746753	85.1627799	77.679165	82.33965304	56.15230439	75.61714078
eco_gcs1_t03369	3.410074206	2.061672863	1.762050896	6.665039789	5.777656192	10.03958343	3.127462549	1.776203864	3.805820384	11.73961979	2.360819769	1.909010385	2.565253138	5.285990785	3.545201837	6.156399264	2.964615766	9.445297913
eco_gcs1_t01501	261.9424828	296.5782234	75.54115301	231.6563246	62.87601849	320.2074363	70.39556286	94.77613171	113.0389885	194.1073418	452.4987836	101.8133055	285.3517097	103.9784537	108.9671146	304.3535504	90.93665203	306.0395881
eco_gcs1_t08440	2483.407666	2490.390203	2470.79552	1880.394573	2106.62779	1737.086056	2103.95071	2546.212156	2615.188803	1558.922676	2365.603022	2739.628788	2434.202061	1219.183326	2396.693453	2455.968165	2009.359368	1973.078051
eco_gcs1_t01336	57.64184574	38.02272406	46.59756241	38.36587432	43.63186068	36.99464819	39.88330549	40.83495617	38.10627817	40.58233362	46.64860191	36.6734937	34.78355186	15.88879886	27.80559438	40.64128316	44.43126242	38.68388814
eco_gcs1_t06725	1804.054504	978.1041513	1622.174585	900.0323456	581.8975081	638.7281098	829.5118322	973.8542962	819.505695	534.213731	814.8108151	788.6915524	347.4870208	7788.472277	719.1593951	291.8669525	475.4651106	324.3404335
eco_gcs1_t00253	21.09515238	30.94320134	23.50690689	36.5480349	23.10005365	29.58879685	25.79276715	18.29176246	15.81209474	42.23231845	21.68225953	17.52570368	19.01974217	29.13779968	19.65397964	16.64122751	19.58236384	23.79546509
eco_gcs1_t02736	744.2547923	972.3363637	804.0530576	480.8067442	721.0421204	661.9572259	1094.926122	742.1799466	911.858586	454.6865923	833.9034928	810.5356461	661.4627786	321946.0523	752.1221108	902.1382445	715.2712229	924.3817509
eco_gcs1_t11789	42.1692973	33.25431099	28.41589297	57.13730998	44.61162684	48.84894256	46.65105791	31.69009804	22.77658555	95.65485555	39.13760171	35.66607296	46.52532685	50.61256856	32.42758114	41.55231337	32.72442263	50.71543112
eco_gcs1_t05233	58.63152951	67.00220389	63.92870036	66.43030994	63.62885557	37.05791172	78.594291	58.05746809	61.54973563	60.06183062	57.71865866	74.34673089	100.7096812	4.875983883	67.40951881	70.72552555	74.78140556	94.21039928
eco_gcs1_t06046	529.9637781	559.3524404	593.6795126	341.2326111	476.2852377	297.3573192	384.753401	440.5088633	506.3022426	227.9134435	374.3961583	472.8240464	379.3051951	372.0109494	353.8214979	346.7730177	311.641139	315.2885179
eco_gcs1_t11412	330.2286032	326.430951	321.6057295	333.3959849	426.4136764	320.2683758	433.5475047	371.1883122	447.1882512	401.5776328	385.67711	509.9569434	521.9420504	503.9954373	450.3040526	629.8455278	341.1920785	497.8137977
eco_gcs1_t02928	60.19703508	47.87996687	32.93121561	23.61253517	46.48201156	51.39684315	34.81815967	43.54365276	76.05822572	17.54046685	44.0548161	85.80313791	37.60360674	85.8527099	35.6710622	78.75503874	38.92931558	34.42350166
eco_gcs1_t00848	494.4701887	469.8592426	440.2811392	480.3873172	503.5434934	469.631655	547.5887714	680.1858589	583.1956753	606.8393275	565.3392448	559.4199851	572.5669053	236.0792537	553.6637643	622.431942	692.1251771	530.5042756
eco_gcs1_t10940	32.56602987	38.24667155	40.4662083	35.08976267	38.71317624	30.91093254	37.39371722	39.82768003	46.47214339	32.30905359	40.94394046	50.79159002	49.02101357	2.354240142	45.24160433	41.24481845	38.13825043	51.03504211
eco_gcs1_t02988	602.2014339	351.3390635	293.7327511	401.7249925	369.7784837	153.3964415	365.8314849	179.720718	221.8105946	206.6496084	236.437157	233.2422158	274.0404862	49.65995007	137.6051946	205.0669222	235.8272168	126.9165585
eco_gcs1_t04282	67.62769868	70.56484263	67.04996332	42.93844881	59.44739867	45.46114968	36.65039845	43.91158618	30.80029914	33.50361619	40.89340783	29.61510805	29.42842893	43.39684958	29.48327113	27.92068056	21.95582362	42.20938551
eco_gcs1_t08999	60.82864318	46.93786446	51.8160335	84.49789159	49.93860421	61.8355651	38.14091054	47.53349723	42.78126132	86.18981861	38.62157539	43.45842091	48.08761647	34.70542901	45.03326623	42.43326408	36.37374041	60.83066268
eco_gcs1_t10938	70.0239065	80.61981499	69.3143498	60.05568699	64.84216271	72.72105144	67.40608699	55.25244215	63.70385772	71.64691037	63.3783196	72.37619279	62.94701168	43.66789995	63.3987072	71.959383	57.30908406	68.99457847
eco_gcs1_t07763	657.2498844	711.7176774	682.3936313	462.8527263	529.7464768	417.2378861	532.1568155	507.3060484	553.3220409	461.7063567	478.8275464	571.0543715	550.2918643	307.8974971	514.6868058	651.9804213	464.6005229	439.7892747
eco_gcs1_t09347	220.0796601	120.4570334	168.6281933	130.3075168	197.9320383	124.448305	110.9870077	125.697201	143.1923631	155.9930517	108.5753027	161.0166109	118.2879963	65.7348364	128.2473659	132.4972812	110.7417272	116.2013313
eco_gcs1_t07187	74.13273606	58.79981355	110.6573047	82.41882753	75.08927795	107.1821758	86.34260534	92.09917667	121.9231742	75.37350846	108.4858557	139.6255578	94.86854053	118.8352288	118.9811935	100.5230924	118.9817713	118.8110829
eco_gcs1_t08729	15962.88978	14082.75069	19887.26205	10283.67293	10482.95635	8975.574783	8864.585281	9637.463051	10049.64079	5013.563526	11439.13392	10172.02082	7682.127137	19422.0804	7984.700924	7206.913105	6973.37234	6827.435575
eco_gcs1_t08280	0.845504713	0.992859166	1.231151169	0.463382816	0.599183679	0.463872057	0.585044712	1.040667802	1.394236042	0.4405194	2.368641264	1.255792149	0.976207944	2.315012221	1.027620359	1.790171784	0.586254927	0.523568148
eco_gcs1_t12265	19.72167434	15.60058375	13.09475399	15.67020484	8.883273145	20.98950918	9.222829547	13.59455969	13.91984568	28.76990817	13.69687763	17.95712042	19.48587028	33.76561004	18.57143481	20.64296901	35.90293672	22.11613023
eco_gcs1_t01457	87.30807151	124.5559749	147.912061	199.6952446	211.2207704	279.4648418	294.017539	228.6953259	382.1269863	326.3714401	248.4888586	391.5312916	415.5023083	87.51718373	355.441843	478.4543272	286.8389455	322.317849
eco_gcs1_t08792	27.09352463	17.80171553	30.96076172	59.7521559	42.65871053	40.55449512	36.31259965	29.97781393	14.34077005	109.6525158	22.19224804	38.07273309	34.3998773	17.8347861	44.45931373	31.27903421	33.0168908	32.08166924
eco_gcs1_t07877	5205.902033	4541.180489	4222.84178	3320.384247	4319.806357	2930.844807	3954.063623	3531.469248	3736.615849	2939.488677	3041.411497	3852.865022	4416.521735	4120.472626	3266.473092	4393.61345	2870.923916	3331.751028
eco_gcs1_t08739	14.60541503	19.85080716	21.52705797	12.21351602	14.12865588	16.20824858	17.16651832	14.550422	18.26929222	8.187329554	17.56114881	17.8685157	13.52680469	22.38136891	15.28057171	23.14620332	14.47335449	16.86466049
eco_gcs1_t11467	79.22237417	94.50744627	101.0132909	95.0920594	86.6571197	89.18932927	105.1091295	103.5539227	96.16799225	99.1296814	108.4472917	112.3183061	110.5560444	124.0286704	98.91568466	99.40652176	110.2850818	121.6261064
eco_gcs1_t03191	463.593786	491.0227163	448.7319831	439.9610198	522.9568094	494.0302998	659.1848889	617.4641517	736.7659928	519.5305726	647.4016007	778.2097513	792.1272863	31710.68707	729.9462323	812.0284302	716.012531	826.3124506
eco_gcs1_t04554	107.4087085	114.3379678	101.0480472	82.68603823	74.07526371	76.06164835	70.17799684	67.0857021	75.1011589	65.94342122	77.51563722	73.66804183	90.79983067	20.1242852	71.56626433	81.75709307	59.78329652	85.40375866
eco_gcs1_t01962	108.9522773	87.22184282	123.3965018	132.0726443	116.6949844	171.1678263	162.4387535	181.0347707	238.6178934	169.9011478	231.1902525	280.5972434	307.0298342	287.7021535	282.7937319	410.5419441	294.26309	333.6844889
eco_gcs1_t01298	19.71953227	17.59890152	17.70094056	19.79017325	18.90675365	27.20854021	16.22852482	16.43584359	18.87272269	29.29848172	18.43389565	17.44529349	15.07804307	35.28904463	12.7070811	20.01159806	12.38121428	21.6504819
eco_gcs1_t11074	4591.109486	4960.928847	4592.169669	3296.341997	4145.974161	3253.660292	3438.273343	3927.170669	4415.048572	2366.535748	4355.681158	4166.072149	4272.006846	2294.992313	4387.189286	4154.966836	2873.193703	2736.386885
eco_gcs1_t07924	177.7260178	157.7767663	184.187048	104.3330262	140.7292802	151.8593535	113.2797808	139.6562528	137.7567289	87.04429396	119.8353451	127.6250615	96.88565606	256.9842967	115.2368531	101.980227	132.2130366	87.07931774
eco_gcs1_t00154	179.1679241	246.042585	303.3776878	214.2439849	251.4888137	367.9741126	408.5530553	339.0793452	548.3565504	310.3213952	324.7993054	717.8607636	359.31485	6956.266448	597.9524129	257.7954525	325.7215569	414.7002123
eco_gcs1_t09920	63.0861189	54.54745932	50.64191575	47.62842253	50.44970453	51.22191479	45.96407673	41.85848632	39.74094562	41.65795475	40.85733089	46.19486111	44.65637058	40.89817099	40.28485924	36.94725271	25.66302985	42.94270784
eco_gcs1_t07907	818.4915529	717.4193159	616.2461213	584.5940727	574.3971283	388.9708568	635.9853434	489.5049433	503.6361202	486.5296336	481.840333	597.7216598	684.6482	227.5315066	517.8200106	681.2924228	372.2729205	523.7838518
eco_gcs1_t05021	114.4592102	118.5310963	108.3954456	89.16332999	100.2516115	75.80981388	77.79513354	96.57246011	99.95764553	75.10204881	112.2690931	108.0721386	117.9487017	50.03046574	98.1385837	136.0658899	96.05788608	120.6611729
eco_gcs1_t10009	16.76328864	12.2428703	16.83255159	27.12610902	18.47011539	30.74678313	22.65628055	16.29426965	15.75898303	33.56466161	16.68560675	15.64944611	18.21160243	17.42392389	20.71409193	8.754572464	19.48131087	23.13771201
eco_gcs1_t04180	176.066858	133.9856619	318.7359386	120.6834757	153.5786968	109.730614	121.4688715	136.7359875	140.9965171	91.30587353	130.3112958	162.1744737	121.0792017	115.2075855	157.0985013	114.1967358	115.4588483	169.7745446
eco_gcs1_t01669	51.42344414	48.75914172	56.45536991	53.81978438	42.85311725	58.11862063	43.33306074	49.9466267	48.00229394	53.16305293	48.47589556	51.36111028	45.55710518	36.23216099	49.08968345	40.37486343	43.66535524	49.3199712
eco_gcs1_t02993	242.4113905	192.7561271	189.6010567	180.4840514	184.1860506	122.241905	130.8654151	168.6931655	142.5068971	104.0818978	162.2272064	151.6128344	158.485767	131.6752656	128.4109107	121.4175332	103.7255145	106.2737751
eco_gcs1_t11404	59.81645013	53.00443794	57.09570768	47.23652806	51.30437688	52.44019051	45.18685775	52.83507975	44.76095685	37.38597747	44.85092258	52.20126854	40.34363518	44.44765641	42.88986957	37.74642412	34.26277173	52.7778688
eco_gcs1_t01946	40.92860666	58.99359641	40.95580752	61.13138591	56.4869813	50.55486921	52.63826742	82.15213992	96.37710075	66.3141487	126.5553322	104.5368396	96.65207155	9.418749525	112.6481353	101.0718956	114.0632451	96.1466464
eco_gcs1_t09006	23.10393521	25.01331093	24.61737577	9.526509378	12.56401488	18.13478538	13.24478522	17.54233862	16.86165208	15.05131729	23.37772142	14.83156134	15.955679	22.65940207	15.53561811	12.09478746	15.02965888	4.294446597
