	t10	t10	t10	t20	t20	t20	t30	t30	t30	t40	t40	t40	t90	t90	t90
eco_gcs1_t01049	1140.022785	433.4501706	421.208492	2299.385285	876.2644802	1272.489293	1360.014698	363.9074936	926.4233114	1228.772383	373.3426823	373.1515546	1440.459575	442.3006204	538.9001103
eco_gcs1_t06635	1230.644699	368.255545	215.1712407	899.4950221	505.5011722	2335.627141	1192.260017	394.703511	3064.610316	3109.423511	551.8087627	153.6901161	572.8637453	162.2150575	372.5444096
eco_gcs1_t03890	67.05308087	148.7026322	60.31410968	60.44092806	97.74872571	143.2684899	67.66140935	63.77351209	143.7609382	142.8035025	64.04221412	124.1236605	325.3713406	277.1205957	282.5434465
eco_gcs1_t04344	75.518363	249.3921936	257.0215952	171.102914	510.9787562	799.1397284	159.3756856	336.1111252	1021.883526	256.2460798	421.1407751	227.2006298	109.0238782	258.9865384	161.1712462
eco_gcs1_t09964	164.2348577	202.3996104	156.7623004	121.0006982	203.552876	393.1210291	144.0918923	153.7135723	443.3122534	261.3318139	136.9619948	187.1703914	651.4979887	473.8626403	639.5595049
eco_gcs1_t04280	219.9867886	186.7956935	165.0565581	288.186738	243.5181082	303.5094558	251.7784781	210.5826497	477.0070549	264.0235767	272.8665647	187.4160323	223.9273829	205.5598175	177.1150192
eco_gcs1_t04067	160.352817	233.8137794	263.2039119	204.4050094	213.5647777	268.5449964	247.9879649	252.4191243	212.7048593	231.1631371	228.5402237	319.0266761	520.3755439	385.6170558	379.8149864
eco_gcs1_t00358	356.2767153	63.90003354	94.2657786	428.380567	260.8588233	340.1195391	362.9410744	78.42548133	385.2807762	328.3839604	125.9273022	72.67113345	236.5698169	143.1961985	193.7397153
eco_gcs1_t06324	350.1042116	303.2922445	298.1583754	428.8849244	365.3587214	407.878697	332.5140912	311.2411583	408.6378189	358.903812	299.8234939	320.5773936	742.1582825	427.5757718	407.0404892
eco_gcs1_t07630	6.998359038	3.007992059	2.566851493	9.562476679	5.04597469	9.293713904	4.898140172	2.640363145	22.36393642	11.34518701	3.349953022	2.803827094	9.054895836	5.415116728	4.374914945
eco_gcs1_t08928	75.35296426	103.488425	148.550843	68.10945962	57.46685167	52.14478537	160.8760334	114.3939789	43.12937894	67.74700653	86.42580561	117.8609707	92.51213073	75.9748169	80.06108538
eco_gcs1_t10603	232.8681484	310.3432181	356.3810545	414.5270281	397.2752753	506.016592	394.9868199	369.0882624	791.1631334	388.2700376	284.3397018	309.2936558	160.3447086	199.0705229	211.9387601
eco_gcs1_t04258	29.07706467	96.03466476	97.71658573	62.87113051	70.4081855	55.74589181	99.67179101	121.7854941	22.83944903	44.28751692	86.98188465	92.54901689	63.9568243	112.3241426	124.2112229
eco_gcs1_t01697	22.31809367	10.13487389	14.19581414	14.68267908	6.317422583	9.079179416	18.73698675	28.66080833	18.97161556	12.23760054	36.0887404	38.64321228	16.56110087	6.908214958	6.027585889
eco_gcs1_t08994	628.7593522	511.7536809	358.2487108	168.2491875	307.9954811	592.5850769	449.196181	378.818147	490.8615814	226.3324787	397.4621616	425.2146391	448.7761448	596.5153891	687.9218726
eco_gcs1_t09937	489.5817768	483.0113335	520.6700688	1841.06782	2193.870439	2025.355566	703.0437388	528.5555249	4561.89509	1267.039008	463.5392375	275.6120571	297.0893629	382.666545	550.5182273
eco_gcs1_t11079	180.6943987	149.5487996	160.4769027	133.3296064	204.413644	241.2878759	193.6971238	199.3568711	330.5257618	143.579781	158.9014101	190.5641031	167.8307814	210.2249348	198.1793535
eco_gcs1_t06252	102.3112986	136.1588939	110.0363715	181.6709383	232.4353912	205.3750127	195.4358405	175.3044594	333.4959733	173.1382972	150.183519	149.5057233	200.3581689	195.6431011	166.5659802
eco_gcs1_t01334	4915.98202	1287.235258	176.1911731	1989.138842	434.7083316	666.0786254	1217.889296	78.2221167	385.727754	1623.438859	62.44762137	665.4203762	9446.897842	1770.076066	1980.29108
eco_gcs1_t09690	27.65897026	143.1198655	164.7707603	22.08386891	74.16639354	36.63302877	138.7023441	277.482102	22.63043293	62.32406972	143.955481	207.3187223	46.11628741	130.3083619	106.0626285
eco_gcs1_t09765	1316.598058	1672.480802	846.6107415	2160.362679	4061.055542	5725.926342	1755.723818	1361.590067	8940.227815	2714.162265	1437.623401	1285.191972	3200.89319	3611.878352	4073.959171
eco_gcs1_t01318	9.316404	7.610507607	7.869101425	11.57802165	6.096557926	12.11613747	8.605920814	5.46711434	28.80051633	11.64280819	13.28685766	5.790057802	14.76155188	6.277600184	6.488057438
eco_gcs1_t02468	20.73702473	10.44034122	8.445215516	27.84317328	8.870434985	22.24335438	43.64944378	18.95900495	30.16218786	30.08906295	18.40387631	21.46967035	29.86266654	11.33576056	11.76735322
eco_gcs1_t08684	1681.116296	270.5522936	173.6246972	529.9707928	322.1475009	308.5871896	202.2482792	162.5315435	448.6679821	324.5889283	133.4118169	87.03561817	362.2071711	161.7040542	205.0675699
eco_gcs1_t06112	112.2480939	155.4580778	131.1967604	85.10280511	60.21078352	176.6347158	156.8533593	147.3281928	97.25706794	148.4768155	126.8772806	175.0386169	301.85958	138.365501	225.0017699
eco_gcs1_t06940	11903.02717	1306.772173	845.2087066	5117.045302	2417.658539	1987.441133	918.1849231	179.0074874	1367.097058	517.7169256	254.898399	74.83336239	196.283459	119.6471762	110.1375513
eco_gcs1_t00893	25.55235375	55.63309537	135.872375	49.40670714	52.49322601	28.72005348	93.98889898	146.3486474	24.42051264	35.97901238	148.3472165	137.0403265	28.6898349	74.02906756	61.17690082
eco_gcs1_t06525	1959.02939	474.0692613	285.1913334	1952.405826	1004.638604	1288.40832	876.5356604	316.2563711	2172.953491	1361.64617	734.7854634	252.2176994	1022.835348	569.9756383	697.1793311
eco_gcs1_t06675	4906.851189	6078.245326	428.3721062	1957.026013	505.6500413	1126.851235	1666.260972	419.8873808	860.3126197	2266.432476	429.5157434	4925.145682	58353.83124	12738.15361	14369.39433
eco_gcs1_t10115	225.4872914	313.6765189	261.9407343	515.726767	594.1469857	1287.1093	410.6429785	333.7059653	1207.928637	421.6822287	252.5537927	280.5528289	394.2203836	497.6477143	652.7325039
eco_gcs1_t02466	739.5039951	882.5082257	584.3580375	895.9018783	2055.268702	2262.222992	429.487865	432.6460723	3036.833867	329.1876905	575.1103239	558.6509833	616.6728422	1225.413727	923.4292559
eco_gcs1_t10565	93.77352497	172.5506019	265.6887248	48.92247785	103.9631873	135.3218894	98.05696977	229.100852	126.3042997	39.00892994	161.7760355	262.2061281	43.42421767	97.81637582	140.1773846
eco_gcs1_t07767	177.5883848	305.0849046	341.2928869	180.789198	222.4099331	183.541491	152.1127636	371.6001757	303.0532249	166.8532489	230.6309218	372.9348286	127.8372095	195.1509406	182.8072583
eco_gcs1_t06602	48.9866981	9.578296384	13.63949708	94.04697283	22.11116093	23.03613918	43.83319251	15.80477066	34.20523572	45.92872138	15.76876555	8.977212534	28.54183783	18.61929204	13.349411
eco_gcs1_t09616	247.7809474	232.5543568	216.4853727	351.6589318	488.431367	495.0966449	249.9516093	244.8201035	686.8552951	283.0529029	163.3300234	270.6280849	338.6918555	369.6116984	420.1985894
eco_gcs1_t09854	3392.791752	1839.250668	408.5425574	3082.950655	1626.557836	2852.739264	4663.403663	398.7325341	3123.360957	4657.961916	552.0804278	1345.087882	12087.10004	3923.432295	6071.933725
eco_gcs1_t00287	414.799089	454.6175952	366.1981968	293.85588	447.7265376	994.044164	374.3757059	379.9537389	753.3412624	460.5261124	368.7417828	329.5887265	349.207837	362.7397682	508.3165141
eco_gcs1_t02593	16.13413641	29.72329843	47.69615545	14.82764788	16.28194352	12.88499829	11.37471021	50.74405026	19.06375514	11.91933201	31.91126584	50.7387038	13.38674843	14.85956177	10.33476789
eco_gcs1_t10305	3024.752651	895.240962	547.7073981	1727.184984	707.3802641	1058.192953	984.8503269	439.4557764	1253.40333	1141.80432	349.5183168	527.7920364	1911.94209	943.6524147	1042.42404
eco_gcs1_t08710	26839.22342	6429.396049	1766.721235	19060.03563	7234.246435	12199.47425	19863.74331	1903.689606	14309.40439	23950.81886	2120.613225	4691.310458	48025.20892	13756.03184	21098.21283
eco_gcs1_t07860	83.90110201	169.3181748	223.005813	99.25892456	118.1134901	115.2650247	189.3634078	195.888136	172.4876399	106.3735554	126.7130062	224.8709408	255.1223011	170.4143796	158.7725031
eco_gcs1_t03246	451.0747013	343.1633188	573.7770266	940.5600935	3999.798651	12621.77146	3474.228886	174.1282946	1204.072205	982.5573747	283.5568711	228.0878562	1330.78016	654.1766844	510.1464664
eco_gcs1_t11710	202.8249852	138.7940772	202.1685598	214.3205157	185.2968488	127.7964567	134.9069539	244.7490963	165.7082324	184.1596441	210.1509064	253.7393513	155.4992964	197.68268	169.5880881
eco_gcs1_t08163	127.1702015	182.4867137	289.5381742	69.26738011	177.5255413	126.1865398	142.641864	341.8242539	187.7043835	64.18623812	273.9539524	325.510199	60.51629105	199.920313	206.1559691
eco_gcs1_t01804	17256.49072	3251.580279	541.4714243	3060.271732	1272.048471	1403.018375	1097.561488	399.4963048	1027.402186	3123.189357	683.9439204	1240.816164	13955.12652	4996.264387	5391.059214
eco_gcs1_t11615	2810.412315	814.8523615	419.1353784	1715.70264	1087.729958	987.1911929	1867.538084	498.4354489	658.2666567	1445.58607	604.9687971	965.7422668	3952.683528	1634.783121	1216.847178
eco_gcs1_t12195	97.13466114	298.0281916	465.4115846	118.2870089	260.1917113	151.7437542	236.3340554	470.1052394	120.4266381	174.2865789	288.4117826	471.9951493	171.4379104	337.4329198	320.6612707
eco_gcs1_t04139	28.15276798	159.6990036	289.1613854	49.19791043	134.2887874	53.97484572	18.18571422	262.911721	43.48050584	72.46762318	276.6200289	330.7721724	43.85896185	205.0099748	199.7666382
eco_gcs1_t04207	50.72770011	158.759832	142.8756407	35.71729969	124.7428499	59.6763811	60.67446359	179.2752183	21.63972095	24.31300882	128.1556688	164.241793	33.51644693	191.2212656	128.4822752
eco_gcs1_t03629	251.9815326	135.3863298	194.6753384	217.4238002	126.2009956	125.2544659	220.0522351	268.4027442	78.44834516	227.7321835	170.5607551	261.3590469	208.8420212	176.6380046	179.0000178
eco_gcs1_t10776	204.1900803	131.676995	205.9281928	173.2656489	116.1077976	529.1812401	165.7525723	175.1275267	414.9375131	170.293373	269.8523455	241.5325917	227.3863724	125.7896525	190.9906787
eco_gcs1_t02884	1259.785407	460.1446864	126.8566772	2508.41882	620.80277	718.5754817	1113.200745	198.5038258	1040.349605	1968.267034	250.5467724	395.2189082	5071.168008	1111.593331	1014.660295
eco_gcs1_t11152	685.1342237	404.5209926	446.9464961	1515.218774	1005.749488	1128.542834	604.2632141	482.2820864	1281.778642	543.9118157	440.7630065	381.1581035	139.3656254	270.8913447	279.6418034
eco_gcs1_t12438	247.7889821	393.998163	114.1368562	331.9864717	344.5087579	302.7734977	179.9900917	148.7287823	386.9422098	335.3852661	278.6029563	401.819926	2311.429108	2056.08653	958.2718673
eco_gcs1_t08463	92.55021389	263.1453681	275.8246481	81.9855043	254.6737195	313.5041632	125.5757754	253.7093301	467.6448558	219.0413147	384.1237053	243.9479766	178.2903966	279.4660917	228.0727309
eco_gcs1_t10825	579.8007773	163.9342393	236.6684529	357.6657434	99.85336559	319.1896133	253.8803156	187.6986245	314.4795797	264.7035683	150.004411	221.635387	483.8687242	119.403537	152.1774766
eco_gcs1_t02457	36.92743694	67.08678026	93.37391357	19.82194875	36.46609962	21.20435544	49.68168098	74.43546275	26.75164171	18.40870876	73.77200707	73.95802055	19.36289728	36.88587755	25.90440763
eco_gcs1_t03253	7104.452727	578.3807956	310.6735791	3228.929246	991.9318166	1719.258681	1545.908589	214.4634801	2199.177783	2881.056173	436.8256199	241.8227864	1892.461258	607.8334076	915.564587
eco_gcs1_t00533	726.503012	208.1071966	229.0615468	707.7382407	341.7107638	362.5378458	346.2047677	338.0701177	240.7227491	508.8444948	228.5025642	250.7375331	252.5903379	200.3443427	239.1487173
eco_gcs1_t00311	30.34177216	6.47899176	6.693941035	37.09729591	6.11509328	15.030806	18.84886289	5.551988983	32.02889236	50.59333445	9.678871257	5.643420424	39.57687501	4.915260692	6.975609373
eco_gcs1_t03050	782.7130608	123.4892245	68.48228981	1373.460921	276.6427442	315.2902718	601.3348955	53.67394998	259.9720417	872.3858322	63.20197246	108.2376616	2168.933373	257.813946	285.9627891
eco_gcs1_t06939	87.17218831	7.382048316	23.32089829	223.9830135	133.8786211	248.965863	238.6802088	25.62691221	364.6161108	262.335243	127.692496	15.49853453	178.4516355	59.7305365	68.38948753
eco_gcs1_t09054	170.2572208	245.8465504	319.8300118	372.9308212	418.4574844	342.2141494	175.3290271	338.892349	264.0335808	252.0899683	282.079919	347.0132908	141.8978159	186.7737873	197.1199404
eco_gcs1_t09001	49.78701457	193.5931653	339.6115067	73.67376467	134.6311985	114.5751604	124.6400032	289.9404028	146.7724942	59.58373794	145.0683726	276.0715908	33.62960014	123.7015782	132.8934843
eco_gcs1_t08141	80.92294387	92.02682319	74.03882907	72.78006613	105.293628	111.2078136	83.08417191	98.6241154	101.1121533	87.68749616	91.16009931	113.1934328	186.5483645	215.9269454	212.5108777
eco_gcs1_t04350	145.0666552	36.45796071	18.70785679	356.1750194	123.8921424	120.6598449	69.32404274	9.781680345	161.2715065	435.2376029	79.81313349	7.306287765	180.5646861	47.96895694	27.86662424
eco_gcs1_t02102	199.9821852	182.9328792	193.0249351	523.3006812	268.1862208	342.9172851	289.3237861	179.8277758	220.3799765	432.4219972	170.2823285	229.7241534	812.2985983	271.7505537	313.4352466
eco_gcs1_t00036	21019.21604	2058.408155	1627.907531	62709.60113	5473.122679	5270.457631	23462.45609	637.9431739	4197.145773	9312.676876	423.6872516	508.2210318	6528.536524	2049.958349	2975.497159
eco_gcs1_t06947	1077.868934	311.7677012	216.7372663	190.9885111	169.404215	331.5817033	254.4325924	216.5316117	325.972721	351.8252533	230.395602	209.0562123	540.3562812	308.5401089	295.6821025
eco_gcs1_t00224	48.39478617	165.6364364	209.70116	25.17490181	68.69243972	32.84271292	158.6423335	212.2960913	29.74966559	21.93062963	171.5607405	155.7663008	32.11073851	67.11597008	69.46073353
eco_gcs1_t07787	5317.732047	598.9979086	474.5539345	5658.48171	1794.475072	3027.845888	3564.481355	512.6025138	4573.010593	4762.677154	603.9090831	584.4146068	3386.26993	943.0975923	1730.835732
eco_gcs1_t02675	945.9822133	401.202224	321.6060285	1026.403763	580.9603402	790.4739946	585.3253609	243.9382932	1852.360521	975.7930389	882.2917358	268.1960618	826.2591909	429.7279032	366.9593372
eco_gcs1_t09607	55.31741436	161.7626916	223.7162814	35.43341415	111.861315	67.34352518	62.90173752	209.0006958	22.38505314	28.0770811	111.7457595	190.3253197	30.45964017	113.8627475	122.7716099
eco_gcs1_t04208	6674.39579	742.1084986	545.3354149	6085.083954	1597.468498	3040.612445	3833.059585	440.4730951	2529.046392	5307.376168	527.9751917	342.5116774	3366.301974	1043.718688	1177.722802
eco_gcs1_t03267	831.5497882	384.6578596	390.9895082	645.5307994	677.1233901	947.5371457	424.3747427	353.694184	2043.850784	562.1789748	377.2247062	346.5855883	554.1324693	665.2754936	484.4830827
eco_gcs1_t04813	1272.080154	347.8265975	196.8547838	891.3412705	473.1758057	993.1226061	973.8798389	213.38973	1329.899059	1904.261936	381.8150131	219.3184097	1539.543166	542.2847358	526.8451752
eco_gcs1_t06273	64.77863773	87.39566261	82.95415781	116.765708	229.604784	234.8269548	142.4981298	125.1798895	267.0807216	89.69120123	93.43592428	142.1663073	133.8779342	129.1830653	143.2251527
eco_gcs1_t08254	53.37220376	256.5691807	348.1624132	77.46754142	141.5235234	49.21919558	84.86999153	348.8288144	35.0997414	110.8868149	272.5121749	392.5817904	114.0157296	186.3007096	184.571865
eco_gcs1_t06716	235.1785045	323.3733622	338.6300724	278.5311643	474.8261777	390.14609	289.5796379	355.5509855	514.8089619	289.2328256	250.743143	280.1772963	225.4102835	260.2994112	315.8930691
eco_gcs1_t12167	934.5831627	295.8277176	541.7220626	489.2262439	392.8111911	1024.62813	429.2596577	364.5908853	822.2768759	626.8777172	422.2540451	537.5875829	439.4602407	324.1767499	493.4040596
eco_gcs1_t09011	44527.68264	5239.362274	3195.818552	36179.01091	14684.10923	22244.51355	18050.90592	2757.341473	26256.59912	23907.86734	3314.11781	2405.181062	18470.27568	7936.792601	9997.885121
eco_gcs1_t05555	96.46602303	196.331693	334.9367825	138.4942877	138.8698933	133.1615964	217.899929	366.8123657	105.3938633	98.97324869	220.520633	300.9218346	90.33069316	163.1291535	172.6745989
eco_gcs1_t09417	2367.442895	721.0295642	568.7979309	4081.257	1068.481885	1462.071699	2445.753185	524.1153417	1042.821716	3235.131449	500.988889	593.9825678	3523.508328	884.5236589	1050.783847
eco_gcs1_t12124	102.1005089	253.5296293	318.5693186	81.43020298	169.1778277	66.68058745	188.2469152	332.2763644	20.50867316	97.80002437	218.0296606	281.3980848	60.2041909	188.2233477	151.393174
eco_gcs1_t12440	7.903064091	2.109188575	1.640695006	7.639100337	4.755066854	10.48304457	5.072229341	1.462004186	26.16615373	5.373703129	2.182333226	1.492553651	7.82212641	5.274018202	3.45541869
eco_gcs1_t00550	131.2416997	115.4973106	167.7063472	139.6170969	149.9087592	120.6387096	93.25113145	160.9047963	145.35536	87.51673506	152.2346737	133.0005985	60.06299975	109.2405596	89.70769361
eco_gcs1_t12486	302.7866459	146.5327978	14.56862622	363.3937694	163.9371501	198.5781587	202.7710806	30.24145073	229.6513288	288.4832826	30.62708773	154.0500279	1780.061562	829.0775399	637.3686645
eco_gcs1_t00521	5502.828816	2074.179409	1124.939581	6881.644584	5988.58343	6247.622635	3479.463333	1157.158386	8827.520659	6413.502071	3098.623502	1308.400196	5157.747692	4120.93866	3802.519728
eco_gcs1_t07236	75.46813275	125.6353189	196.9203292	84.8460933	74.14074421	38.08853739	174.9036914	257.6287917	38.81374336	85.2483216	177.0468173	226.7959251	58.03090178	90.06772584	101.0961634
eco_gcs1_t07691	88.8465379	212.2543783	294.317677	98.1878916	146.1666371	92.20846	101.3365237	281.4312491	43.16226574	105.2532369	264.6413813	236.1934328	62.70541805	181.4289355	140.2085848
eco_gcs1_t08924	112.725471	246.880106	353.186708	80.4175794	104.5560852	45.35947208	151.9666265	385.5636275	49.65282353	80.92200103	176.8684573	317.2537018	61.34689683	83.31391202	103.7029686
eco_gcs1_t00960	954.9963821	170.313687	64.42626091	733.1328456	249.0391456	466.0406823	417.2898291	68.96373863	444.9754488	628.6915877	84.16979422	160.5333258	1858.169006	464.6893112	658.8590527
eco_gcs1_t11952	230.942059	340.4041695	379.7024435	159.0389217	247.2339832	289.219673	318.3685918	434.4790834	232.413831	207.5163755	363.9660071	393.0386898	214.4745495	297.56392	308.6190198
eco_gcs1_t04467	445.0232052	143.6478921	246.3828741	617.6966304	284.6196796	556.6010941	260.0915539	208.94975	341.1980435	270.7717767	131.7437066	232.5487562	173.4806043	134.776185	152.5009727
eco_gcs1_t08959	241.6682995	407.2744494	408.56053	99.58712379	205.9165268	235.0038912	329.2295865	370.4141114	194.5637449	195.7758808	301.8964707	403.2317303	486.832685	461.9032462	449.7651775
